id,day,season,doy,hour,instrument,has_swir,sun_elevation,cloud,tier
LM01_L1TP_015010_19730321_20200909_02_T2,1973-03-21,1973,80,15,MSS,False,19.39732928,82.0,T2
LM01_L1TP_014010_19730320_20200909_02_T2,1973-03-20,1973,79,14,MSS,False,19.16132873,74.0,T2
LM02_L1TP_012010_19750528_20200908_02_T2,1975-05-28,1975,148,14,MSS,False,40.56609058,80.0,T2
LM02_L1GS_014010_19760506_20200907_02_T2,1976-05-06,1976,127,14,MSS,False,35.472394,99.0,T2
LM02_L1GS_013010_19760505_20200907_02_T2,1976-05-05,1976,126,14,MSS,False,35.11572305,81.0,T2
LM02_L1TP_012011_19760504_20200907_02_T2,1976-05-04,1976,125,14,MSS,False,35.89874055,85.0,T2
LM02_L1GS_012010_19760504_20200907_02_T2,1976-05-04,1976,125,14,MSS,False,34.81276925,65.0,T2
LM02_L1TP_016010_19760420_20200908_02_T2,1976-04-20,1976,111,14,MSS,False,30.36244854,86.0,T2
LM02_L1TP_014010_19760418_20200908_02_T2,1976-04-18,1976,109,14,MSS,False,29.68469505,96.0,T2
LM02_L1GS_013010_19760417_20200908_02_T2,1976-04-17,1976,108,14,MSS,False,29.34863489,100.0,T2
LM02_L1GS_012011_19760416_20200908_02_T2,1976-04-16,1976,107,14,MSS,False,30.06481489,99.0,T2
LM02_L1GS_012010_19760416_20200908_02_T2,1976-04-16,1976,107,14,MSS,False,28.97854102,100.0,T2
LM02_L1TP_014010_19760331_20200908_02_T2,1976-03-31,1976,91,14,MSS,False,23.31792487,87.0,T2
LM02_L1TP_015010_19780620_20210610_02_T2,1978-06-20,1978,171,14,MSS,False,42.04475022,39.0,T2
LM02_L1GS_014010_19790527_20210616_02_T2,1979-05-27,1979,147,14,MSS,False,40.29943501,59.0,T2
LM02_L1TP_015010_19790404_20210616_02_T2,1979-04-04,1979,94,14,MSS,False,24.55293164,73.0,T2
LM02_L1TP_014010_19790403_20210616_02_T2,1979-04-03,1979,93,14,MSS,False,24.16314775,88.0,T2
LM03_L1GS_014010_19800617_20210719_02_T2,1980-06-17,1980,169,14,MSS,False,42.24496561,64.0,T2
LM03_L1TP_014010_19800406_20210714_02_T2,1980-04-06,1980,97,14,MSS,False,25.59883998,68.0,T2
LM02_L1TP_014010_19810410_20210803_02_T2,1981-04-10,1981,100,14,MSS,False,27.11237195,86.0,T2
LM03_L1GS_012010_19820623_20210820_02_T2,1982-06-23,1982,174,14,MSS,False,42.55551534,95.0,T2
LM04_L1GS_010011_19830627_20210902_02_T2,1983-06-27,1983,178,14,MSS,False,43.14189266,78.0,T2
LM04_L1GS_010010_19830627_20210902_02_T2,1983-06-27,1983,178,14,MSS,False,42.02116081,40.0,T2
LM04_L1GS_012010_19830625_20210902_02_T2,1983-06-25,1983,176,14,MSS,False,42.09195047,28.0,T2
LM04_L1GS_014010_19830623_20210902_02_T2,1983-06-23,1983,174,15,MSS,False,42.13678852,64.0,T2
LM04_L1GS_011010_19830618_20210902_02_T2,1983-06-18,1983,169,14,MSS,False,42.1285683,50.0,T2
LM04_L1TP_013010_19830616_20210902_02_T2,1983-06-16,1983,167,14,MSS,False,42.07612323,13.0,T2
LM04_L1GS_010011_19830611_20210902_02_T2,1983-06-11,1983,162,14,MSS,False,42.96294262,44.0,T2
LM04_L1GS_010010_19830611_20210902_02_T2,1983-06-11,1983,162,14,MSS,False,41.82529921,81.0,T2
LM04_L1TP_012010_19830609_20210902_02_T2,1983-06-09,1983,160,14,MSS,False,41.67826451,32.0,T2
LM04_L1GS_011010_19830602_20210902_02_T2,1983-06-02,1983,153,14,MSS,False,40.94742481,12.0,T2
LM04_L1TP_013010_19830531_20210902_02_T2,1983-05-31,1983,151,14,MSS,False,40.68101356,10.0,T2
LM04_L1GS_010011_19830526_20210902_02_T2,1983-05-26,1983,146,14,MSS,False,41.05054856,19.0,T2
LM04_L1GS_010010_19830526_20210902_02_T2,1983-05-26,1983,146,14,MSS,False,39.89688802,6.0,T2
LM04_L1TP_012010_19830524_20210902_02_T2,1983-05-24,1983,144,14,MSS,False,39.54081725,3.0,T2
LM04_L1TP_013010_19830515_20210902_02_T2,1983-05-15,1983,135,14,MSS,False,37.64486133,67.0,T2
LM04_L1GS_010011_19830510_20210902_02_T2,1983-05-10,1983,130,14,MSS,False,37.55330002,53.0,T2
LM04_L1GS_010010_19830510_20210902_02_T2,1983-05-10,1983,130,14,MSS,False,36.39212414,68.0,T2
LM04_L1TP_012010_19830508_20210902_02_T2,1983-05-08,1983,128,14,MSS,False,35.86021431,50.0,T2
LM04_L1TP_011010_19830501_20210902_02_T2,1983-05-01,1983,121,14,MSS,False,33.85334682,1.0,T2
LM04_L1GS_013010_19830429_20210902_02_T2,1983-04-29,1983,119,14,MSS,False,33.22260088,1.0,T2
LM04_L1GS_010011_19830424_20210831_02_T2,1983-04-24,1983,114,14,MSS,False,32.76419669,1.0,T2
LM04_L1GS_010010_19830424_20210831_02_T2,1983-04-24,1983,114,14,MSS,False,31.60423621,0.0,T2
LM04_L1GS_012010_19830422_20210831_02_T2,1983-04-22,1983,112,14,MSS,False,30.95241935,2.0,T2
LM04_L1TP_011010_19830415_20210831_02_T2,1983-04-15,1983,105,14,MSS,False,28.49679693,2.0,T2
LM04_L1TP_013010_19830413_20210830_02_T2,1983-04-13,1983,103,14,MSS,False,27.75590209,4.0,T2
LM04_L1TP_012010_19830406_20210830_02_T2,1983-04-06,1983,96,14,MSS,False,25.14748128,5.0,T2
LM04_L1GS_010011_19830323_20210830_02_T2,1983-03-23,1983,82,14,MSS,False,20.77777704,39.0,T2
LM04_L1GS_010010_19830323_20210830_02_T2,1983-03-23,1983,82,14,MSS,False,19.63943745,32.0,T2
LM04_L1TP_012010_19830321_20210830_02_T2,1983-03-21,1983,80,14,MSS,False,18.86170677,36.0,T2
LM04_L1TP_013010_19830312_20210827_02_T2,1983-03-12,1983,71,14,MSS,False,15.25360992,51.0,T2
LM04_L1TP_012010_19830305_20210827_02_T2,1983-03-05,1983,64,14,MSS,False,12.5128245,55.0,T2
LM04_L1TP_014010_19830303_20210827_02_T2,1983-03-03,1983,62,15,MSS,False,11.74065091,86.0,T2
LM04_L1TP_011010_19830226_20210827_02_T2,1983-02-26,1983,57,14,MSS,False,9.83137912,18.0,T2
LM05_L1GS_011010_19840628_20210911_02_T2,1984-06-28,1984,180,14,MSS,False,41.93615213,99.0,T2
LM05_L1GS_013010_19840626_20210911_02_T2,1984-06-26,1984,178,14,MSS,False,42.03027228,66.0,T2
LM05_L1GS_010011_19840621_20210911_02_T2,1984-06-21,1984,173,14,MSS,False,43.2707402,52.0,T2
LM05_L1GS_010010_19840621_20210911_02_T2,1984-06-21,1984,173,14,MSS,False,42.14986599,94.0,T2
LM05_L1GS_014010_19840617_20210911_02_T2,1984-06-17,1984,169,14,MSS,False,42.12245239,81.0,T2
LM05_L1GS_013010_19840610_20210911_02_T2,1984-06-10,1984,162,14,MSS,False,41.80662167,38.0,T2
LM05_L1GS_010011_19840605_20210911_02_T2,1984-06-05,1984,157,14,MSS,False,42.51294881,48.0,T2
LM05_L1GS_010010_19840605_20210911_02_T2,1984-06-05,1984,157,14,MSS,False,41.3764177,90.0,T2
LM05_L1GS_012010_19840603_20210911_02_T2,1984-06-03,1984,155,14,MSS,False,41.15805299,79.0,T2
LM05_L1GS_011010_19840527_20210911_02_T2,1984-05-27,1984,148,14,MSS,False,40.18393537,98.0,T2
LM05_L1TP_013010_19840525_20210911_02_T2,1984-05-25,1984,146,14,MSS,False,39.85025911,81.0,T2
LM05_L1GS_010011_19840520_20210911_02_T2,1984-05-20,1984,141,14,MSS,False,40.05273389,98.0,T2
LM05_L1GS_010010_19840520_20210911_02_T2,1984-05-20,1984,141,14,MSS,False,38.90237696,99.0,T2
LM05_L1TP_014010_19840516_20210911_02_T2,1984-05-16,1984,137,14,MSS,False,38.04399147,75.0,T2
LM05_L1GS_011010_19840511_20210911_02_T2,1984-05-11,1984,132,14,MSS,False,36.83987243,92.0,T2
LM05_L1TP_013010_19840509_20210911_02_T2,1984-05-09,1984,130,14,MSS,False,36.32310277,88.0,T2
LM05_L1GS_010011_19840504_20210911_02_T2,1984-05-04,1984,125,14,MSS,False,36.09148217,93.0,T2
LM05_L1GS_010010_19840504_20210911_02_T2,1984-05-04,1984,125,14,MSS,False,34.93899294,90.0,T2
LM05_L1GS_012010_19840502_20210911_02_T2,1984-05-02,1984,123,14,MSS,False,34.35775593,85.0,T2
LM04_L1GS_011010_19840316_20200903_02_T2,1984-03-16,1984,76,14,MSS,False,17.06722025,22.0,T2
LM05_L1GS_013010_19850629_20210919_02_T2,1985-06-29,1985,180,14,MSS,False,41.8954958,20.0,T2
LM05_L1GS_010011_19850624_20210919_02_T2,1985-06-24,1985,175,14,MSS,False,43.23608731,95.0,T2
LT05_L1GS_010010_19850624_20200918_02_T2,1985-06-24,1985,175,14,TM,True,42.08751318,100.0,T2
LM05_L1GS_010010_19850624_20210919_02_T2,1985-06-24,1985,175,14,MSS,False,42.1117504,99.0,T2
LT05_L1TP_012010_19850622_20200918_02_T1,1985-06-22,1985,173,14,TM,True,42.12715176,14.0,T1
LM05_L1TP_012010_19850622_20210919_02_T2,1985-06-22,1985,173,14,MSS,False,42.15008884,26.0,T2
LT05_L1TP_011010_19850615_20200918_02_T1,1985-06-15,1985,166,14,TM,True,42.04230715,0.0,T1
LM05_L1TP_011010_19850615_20210919_02_T2,1985-06-15,1985,166,14,MSS,False,42.06521346,58.0,T2
LM05_L1GS_013010_19850613_20210919_02_T2,1985-06-13,1985,164,14,MSS,False,41.98035874,8.0,T2
LT05_L1TP_010011_19850608_20200918_02_T1,1985-06-08,1985,159,14,TM,True,42.75226028,54.0,T1
LM05_L1GS_010011_19850608_20210919_02_T2,1985-06-08,1985,159,14,MSS,False,42.78774365,53.0,T2
LT05_L1TP_010010_19850608_20200918_02_T1,1985-06-08,1985,159,14,TM,True,41.62400844,79.0,T1
LM05_L1GS_010010_19850608_20210919_02_T2,1985-06-08,1985,159,14,MSS,False,41.64402058,95.0,T2
LT05_L1GS_012010_19850606_20200918_02_T2,1985-06-06,1985,157,14,TM,True,41.43892937,25.0,T2
LM05_L1GS_012010_19850606_20210919_02_T2,1985-06-06,1985,157,14,MSS,False,41.46365208,35.0,T2
LT05_L1TP_011010_19850530_20200918_02_T1,1985-05-30,1985,150,14,TM,True,40.59618435,14.0,T1
LM05_L1GS_011010_19850530_20210918_02_T2,1985-05-30,1985,150,14,MSS,False,40.61886455,74.0,T2
LT05_L1TP_013010_19850528_20200918_02_T1,1985-05-28,1985,148,14,TM,True,40.30044884,18.0,T1
LM05_L1TP_013010_19850528_20210918_02_T2,1985-05-28,1985,148,14,MSS,False,40.32052924,16.0,T2
LT05_L1TP_010011_19850523_20200918_02_T1,1985-05-23,1985,143,14,TM,True,40.58045069,39.0,T1
LM05_L1GS_010011_19850523_20210918_02_T2,1985-05-23,1985,143,14,MSS,False,40.61506271,44.0,T2
LT05_L1TP_010010_19850523_20200918_02_T1,1985-05-23,1985,143,14,TM,True,39.43731176,67.0,T1
LM05_L1GS_010010_19850523_20210918_02_T2,1985-05-23,1985,143,14,MSS,False,39.4573388,84.0,T2
LM05_L1GS_012010_19850521_20210918_02_T2,1985-05-21,1985,141,14,MSS,False,39.07261741,66.0,T2
LM05_L1GS_014010_19850519_20210918_02_T2,1985-05-19,1985,139,15,MSS,False,38.66405245,48.0,T2
LT05_L1TP_011010_19850514_20250430_02_T1,1985-05-14,1985,134,14,TM,True,37.52038562,67.0,T1
LM05_L1GS_011010_19850514_20210918_02_T2,1985-05-14,1985,134,14,MSS,False,37.53572194,98.0,T2
LT05_L1TP_013010_19850512_20200918_02_T1,1985-05-12,1985,132,14,TM,True,37.0340087,38.0,T1
LM05_L1TP_013010_19850512_20210918_02_T2,1985-05-12,1985,132,14,MSS,False,37.04855709,77.0,T2
LT05_L1TP_010011_19850507_20200918_02_T1,1985-05-07,1985,127,14,TM,True,36.86916321,21.0,T1
LM05_L1GS_010011_19850507_20210918_02_T2,1985-05-07,1985,127,14,MSS,False,36.89906861,72.0,T2
LT05_L1TP_010010_19850507_20200918_02_T1,1985-05-07,1985,127,14,TM,True,35.7193991,17.0,T1
LM05_L1GS_010010_19850507_20210918_02_T2,1985-05-07,1985,127,14,MSS,False,35.73480113,85.0,T2
LM05_L1TP_012010_19850505_20210918_02_T2,1985-05-05,1985,125,14,MSS,False,35.17748634,63.0,T2
LT05_L1TP_010011_19850421_20250430_02_T1,1985-04-21,1985,111,14,TM,True,31.91120664,63.0,T1
LM05_L1GS_010011_19850421_20210918_02_T2,1985-04-21,1985,111,14,MSS,False,31.94122937,72.0,T2
LT05_L1TP_010010_19850421_20250430_02_T2,1985-04-21,1985,111,14,TM,True,30.76448462,60.0,T2
LM05_L1GS_010010_19850421_20210918_02_T2,1985-04-21,1985,111,14,MSS,False,30.77948455,70.0,T2
LT05_L1TP_012010_19850419_20200918_02_T1,1985-04-19,1985,109,14,TM,True,30.07808538,49.0,T1
LM05_L1TP_012010_19850419_20210918_02_T2,1985-04-19,1985,109,14,MSS,False,30.09439132,88.0,T2
LM05_L1GS_011010_19850412_20210918_02_T2,1985-04-12,1985,102,14,MSS,False,27.58742358,90.0,T2
LM05_L1GS_010011_19850405_20210917_02_T2,1985-04-05,1985,95,14,MSS,False,26.10979502,39.0,T2
LM05_L1GS_010010_19850405_20210917_02_T2,1985-04-05,1985,95,14,MSS,False,24.95739278,20.0,T2
LT05_L1TP_011010_19850327_20250430_02_T1,1985-03-27,1985,86,14,TM,True,21.43216612,18.0,T1
LM05_L1TP_011010_19850327_20210917_02_T2,1985-03-27,1985,86,14,MSS,False,21.45248338,36.0,T2
LM05_L1GS_011010_19850311_20210917_02_T2,1985-03-11,1985,70,14,MSS,False,15.07829076,85.0,T2
LT05_L1TP_010011_19850304_20200918_02_T1,1985-03-04,1985,63,14,TM,True,13.42952334,44.0,T1
LM05_L1GS_010011_19850304_20210917_02_T2,1985-03-04,1985,63,14,MSS,False,13.45790777,72.0,T2
LT05_L1GS_010010_19850304_20200918_02_T2,1985-03-04,1985,63,14,TM,True,12.31297181,40.0,T2
LM05_L1GS_010010_19850304_20210917_02_T2,1985-03-04,1985,63,14,MSS,False,12.32629871,81.0,T2
LM05_L1GS_010010_19860627_20210923_02_T2,1986-06-27,1986,178,14,MSS,False,41.84751442,98.0,T2
LT05_L1GS_010010_19860627_20200918_02_T2,1986-06-27,1986,178,14,TM,True,41.81392281,95.0,T2
LM05_L1GS_012010_19860625_20210923_02_T2,1986-06-25,1986,176,14,MSS,False,41.92417475,31.0,T2
LM05_L1GS_014010_19860623_20210923_02_T2,1986-06-23,1986,174,14,MSS,False,41.97547737,73.0,T2
LM05_L1TP_011010_19860618_20210923_02_T2,1986-06-18,1986,169,14,MSS,False,41.98221493,62.0,T2
LT05_L1TP_013010_19860616_20200917_02_T1,1986-06-16,1986,167,14,TM,True,41.90538711,63.0,T1
LM05_L1GS_013010_19860616_20210923_02_T2,1986-06-16,1986,167,14,MSS,False,41.93778673,31.0,T2
LT05_L1TP_010010_19860611_20200918_02_T1,1986-06-11,1986,162,14,TM,True,41.66636536,13.0,T1
LM05_L1GS_010010_19860611_20210923_02_T2,1986-06-11,1986,162,14,MSS,False,41.70238585,89.0,T2
LT05_L1TP_011010_19860602_20250430_02_T1,1986-06-02,1986,153,14,TM,True,40.81954676,19.0,T1
LM05_L1GS_011010_19860602_20210923_02_T2,1986-06-02,1986,153,14,MSS,False,40.85138708,91.0,T2
LT05_L1TP_013010_19860531_20250430_02_T1,1986-05-31,1986,151,14,TM,True,40.55617106,74.0,T1
LM05_L1GS_013010_19860531_20210923_02_T2,1986-05-31,1986,151,14,MSS,False,40.58939901,67.0,T2
LM05_L1GS_010011_19860526_20210923_02_T2,1986-05-26,1986,146,14,MSS,False,40.92766711,15.0,T2
LM05_L1GS_010010_19860526_20210923_02_T2,1986-05-26,1986,146,14,MSS,False,39.81979901,74.0,T2
LT05_L1GS_011010_19860517_20200918_02_T2,1986-05-17,1986,137,14,TM,True,38.01529112,100.0,T2
LM05_L1GS_011010_19860517_20210923_02_T2,1986-05-17,1986,137,14,MSS,False,38.04948941,100.0,T2
LM05_L1GS_010011_19860510_20210923_02_T2,1986-05-10,1986,130,14,MSS,False,37.49000656,82.0,T2
LM05_L1GS_010010_19860510_20210923_02_T2,1986-05-10,1986,130,14,MSS,False,36.35335535,95.0,T2
LM05_L1GS_012010_19860508_20210923_02_T2,1986-05-08,1986,128,14,MSS,False,35.82484282,81.0,T2
LM05_L1GS_014010_19860506_20210923_02_T2,1986-05-06,1986,126,14,MSS,False,35.27630835,61.0,T2
LT05_L1TP_011010_19860501_20200918_02_T1,1986-05-01,1986,121,14,TM,True,33.77733336,8.0,T1
LM05_L1GS_011010_19860501_20210923_02_T2,1986-05-01,1986,121,14,MSS,False,33.8128632,60.0,T2
LM05_L1GS_010011_19860424_20210923_02_T2,1986-04-24,1986,114,14,MSS,False,32.72942182,52.0,T2
LM05_L1GS_010010_19860424_20210923_02_T2,1986-04-24,1986,114,14,MSS,False,31.59112432,84.0,T2
LM05_L1GS_012010_19860422_20210923_02_T2,1986-04-22,1986,112,14,MSS,False,30.92580058,84.0,T2
LM05_L1TP_011010_19860415_20210922_02_T2,1986-04-15,1986,105,14,MSS,False,28.47854056,96.0,T2
LM05_L1TP_013010_19860413_20210922_02_T2,1986-04-13,1986,103,14,MSS,False,27.75614921,96.0,T2
LM05_L1GS_010011_19860408_20210922_02_T2,1986-04-08,1986,98,14,MSS,False,27.02399506,54.0,T2
LT05_L1TP_010010_19860408_20241114_02_T1,1986-04-08,1986,98,14,TM,True,25.86769589,14.0,T1
LM05_L1GS_010010_19860408_20210922_02_T2,1986-04-08,1986,98,14,MSS,False,25.89292775,7.0,T2
LM05_L1TP_012010_19860406_20210922_02_T2,1986-04-06,1986,96,14,MSS,False,25.13637147,33.0,T2
LT05_L1TP_012010_19870628_20201014_02_T1,1987-06-28,1987,179,14,TM,True,41.90319062,34.0,T1
LM05_L1GS_012010_19870628_20210928_02_T2,1987-06-28,1987,179,14,MSS,False,41.92454145,41.0,T2
LM05_L1GS_014010_19870626_20210928_02_T2,1987-06-26,1987,177,14,MSS,False,42.0089671,5.0,T2
LT05_L1TP_011010_19870621_20201015_02_T1,1987-06-21,1987,172,14,TM,True,42.07968882,8.0,T1
LM05_L1TP_011010_19870621_20210928_02_T2,1987-06-21,1987,172,14,MSS,False,42.10448314,65.0,T2
LM05_L1GS_013010_19870619_20210928_02_T2,1987-06-19,1987,170,14,MSS,False,42.09399278,48.0,T2
LT05_L1TP_010010_19870614_20201015_02_T1,1987-06-14,1987,165,14,TM,True,41.92095966,40.0,T1
LM05_L1GS_010010_19870614_20210928_02_T2,1987-06-14,1987,165,14,MSS,False,41.94788448,90.0,T2
LM05_L1GS_012010_19870612_20210928_02_T2,1987-06-12,1987,163,14,MSS,False,41.84073017,86.0,T2
LT05_L1GS_014010_19870610_20201014_02_T2,1987-06-10,1987,161,14,TM,True,41.68399251,99.0,T2
LM05_L1GS_014010_19870610_20210928_02_T2,1987-06-10,1987,161,14,MSS,False,41.70681784,97.0,T2
LT05_L1TP_011010_19870605_20201014_02_T1,1987-06-05,1987,156,14,TM,True,41.22364157,45.0,T1
LM05_L1GS_011010_19870605_20210928_02_T2,1987-06-05,1987,156,14,MSS,False,41.25242476,83.0,T2
LM05_L1GS_013010_19870603_20210928_02_T2,1987-06-03,1987,154,14,MSS,False,41.02597037,59.0,T2
LM05_L1GS_010010_19870529_20210928_02_T2,1987-05-29,1987,149,14,MSS,False,40.33844383,94.0,T2
LM05_L1GS_012010_19870527_20210928_02_T2,1987-05-27,1987,147,14,MSS,False,40.02016316,70.0,T2
LM05_L1GS_014010_19870525_20210928_02_T2,1987-05-25,1987,145,14,MSS,False,39.67791479,68.0,T2
LM05_L1GS_011010_19870520_20210928_02_T2,1987-05-20,1987,140,14,MSS,False,38.70790122,99.0,T2
LT05_L1GS_011010_19870520_20201015_02_T2,1987-05-20,1987,140,14,TM,True,38.67576114,100.0,T2
LM05_L1TP_013010_19870518_20210928_02_T2,1987-05-18,1987,138,14,MSS,False,38.28108457,82.0,T2
LT05_L1TP_010010_19870513_20201014_02_T1,1987-05-13,1987,133,14,TM,True,37.08303103,81.0,T1
LM05_L1GS_010010_19870513_20210927_02_T2,1987-05-13,1987,133,14,MSS,False,37.10966093,97.0,T2
LM05_L1TP_012010_19870511_20210927_02_T2,1987-05-11,1987,131,14,MSS,False,36.60780169,90.0,T2
LT05_L1GS_014010_19870509_20201014_02_T2,1987-05-09,1987,129,14,TM,True,36.05738377,96.0,T2
LM05_L1GS_014010_19870509_20210927_02_T2,1987-05-09,1987,129,14,MSS,False,36.08357712,88.0,T2
LM05_L1GS_011010_19870504_20210927_02_T2,1987-05-04,1987,124,14,MSS,False,34.68031626,76.0,T2
LT05_L1TP_013010_19870502_20201014_02_T1,1987-05-02,1987,122,14,TM,True,34.06461903,80.0,T1
LM05_L1GS_013010_19870502_20210927_02_T2,1987-05-02,1987,122,14,MSS,False,34.09012221,63.0,T2
LT05_L1TP_010011_19870427_20201014_02_T2,1987-04-27,1987,117,14,TM,True,33.62230493,39.0,T2
LM05_L1GS_010011_19870427_20210927_02_T2,1987-04-27,1987,117,14,MSS,False,33.64705506,51.0,T2
LT05_L1GS_010010_19870427_20201014_02_T2,1987-04-27,1987,117,14,TM,True,32.50228601,3.0,T2
LM05_L1GS_010010_19870427_20210927_02_T2,1987-04-27,1987,117,14,MSS,False,32.52974844,48.0,T2
LT05_L1TP_014010_19870423_20201014_02_T1,1987-04-23,1987,113,14,TM,True,31.19350747,39.0,T1
LM05_L1TP_014010_19870423_20210927_02_T2,1987-04-23,1987,113,14,MSS,False,31.21908028,90.0,T2
LT05_L1TP_011010_19870418_20201014_02_T1,1987-04-18,1987,108,14,TM,True,29.46508578,38.0,T1
LM05_L1TP_011010_19870418_20210927_02_T2,1987-04-18,1987,108,14,MSS,False,29.49092976,98.0,T2
LT05_L1TP_013010_19870416_20201014_02_T1,1987-04-16,1987,106,14,TM,True,28.75385206,0.0,T1
LM05_L1TP_013010_19870416_20210927_02_T2,1987-04-16,1987,106,14,MSS,False,28.78117888,88.0,T2
LT05_L1TP_010011_19870411_20201014_02_T1,1987-04-11,1987,101,14,TM,True,28.03012607,4.0,T1
LM05_L1GS_010011_19870411_20210927_02_T2,1987-04-11,1987,101,14,MSS,False,28.05618434,95.0,T2
LT05_L1TP_010010_19870411_20201014_02_T1,1987-04-11,1987,101,14,TM,True,26.92663455,50.0,T1
LM05_L1GS_010010_19870411_20210927_02_T2,1987-04-11,1987,101,14,MSS,False,26.94674579,69.0,T2
LT05_L1TP_012010_19870409_20201014_02_T1,1987-04-09,1987,99,14,TM,True,26.17499334,7.0,T1
LM05_L1TP_012010_19870409_20210927_02_T2,1987-04-09,1987,99,14,MSS,False,26.20189942,32.0,T2
LM05_L1GS_011010_19870402_20210927_02_T2,1987-04-02,1987,92,14,MSS,False,23.51427378,37.0,T2
LM05_L1TP_011010_19880623_20211002_02_T2,1988-06-23,1988,175,14,MSS,False,42.14005586,67.0,T2
LT05_L1TP_011010_19880623_20200917_02_T1,1988-06-23,1988,175,14,TM,True,42.12555211,2.0,T1
LM05_L1GS_013010_19880621_20211002_02_T2,1988-06-21,1988,173,14,MSS,False,42.18439256,40.0,T2
LT05_L1TP_010010_19880616_20200917_02_T1,1988-06-16,1988,168,14,TM,True,42.09994335,13.0,T1
LM05_L1TP_010010_19880616_20211002_02_T2,1988-06-16,1988,168,14,MSS,False,42.11619245,88.0,T2
LM05_L1GS_012010_19880614_20211002_02_T2,1988-06-14,1988,166,14,MSS,False,42.04818001,97.0,T2
LT05_L1TP_011010_19880607_20200917_02_T1,1988-06-07,1988,159,14,TM,True,41.57178203,8.0,T1
LM05_L1TP_011010_19880607_20211001_02_T2,1988-06-07,1988,159,14,MSS,False,41.59111524,70.0,T2
LT05_L1TP_010010_19880531_20200917_02_T1,1988-05-31,1988,152,14,TM,True,40.78850443,1.0,T1
LM05_L1GS_010010_19880531_20211001_02_T2,1988-05-31,1988,152,14,MSS,False,40.8193809,87.0,T2
LM05_L1GS_012010_19880529_20211001_02_T2,1988-05-29,1988,150,14,MSS,False,40.51917556,78.0,T2
LT05_L1TP_011010_19880522_20200917_02_T1,1988-05-22,1988,143,14,TM,True,39.31131805,5.0,T1
LM05_L1GS_011010_19880522_20211001_02_T2,1988-05-22,1988,143,14,MSS,False,39.3265631,80.0,T2
LT05_L1TP_010010_19880515_20200917_02_T1,1988-05-15,1988,136,14,TM,True,37.8244137,0.0,T1
LM05_L1GS_010010_19880515_20211001_02_T2,1988-05-15,1988,136,14,MSS,False,37.8559818,91.0,T2
LM05_L1GS_012010_19880513_20211001_02_T2,1988-05-13,1988,134,14,MSS,False,37.38227161,97.0,T2
LT05_L1TP_011010_19880506_20200917_02_T1,1988-05-06,1988,127,14,TM,True,35.5252422,5.0,T1
LM05_L1GS_011010_19880506_20211001_02_T2,1988-05-06,1988,127,14,MSS,False,35.55344302,85.0,T2
LM05_L1TP_013010_19880504_20211001_02_T2,1988-05-04,1988,125,14,MSS,False,34.99036335,68.0,T2
LT05_L1GS_010011_19880429_20200917_02_T2,1988-04-29,1988,120,14,TM,True,34.61216322,0.0,T2
LM05_L1GS_010011_19880429_20211001_02_T2,1988-04-29,1988,120,14,MSS,False,34.64053225,54.0,T2
LM05_L1GS_010010_19880429_20211001_02_T2,1988-04-29,1988,120,14,MSS,False,33.49215874,32.0,T2
LM05_L1TP_012010_19880427_20211001_02_T2,1988-04-27,1988,118,14,MSS,False,32.86806304,60.0,T2
LM05_L1GS_011010_19880420_20211001_02_T2,1988-04-20,1988,111,14,MSS,False,30.5496709,60.0,T2
LT05_L1TP_013010_19880418_20200917_02_T1,1988-04-18,1988,109,14,TM,True,29.8356742,1.0,T1
LM05_L1TP_013010_19880418_20211001_02_T2,1988-04-18,1988,109,14,MSS,False,29.85843658,64.0,T2
LM05_L1GS_010011_19880413_20211001_02_T2,1988-04-13,1988,104,14,MSS,False,29.20767787,88.0,T2
LM05_L1GS_010010_19880413_20211001_02_T2,1988-04-13,1988,104,14,MSS,False,28.06668713,95.0,T2
LT05_L1TP_012010_19880411_20200917_02_T1,1988-04-11,1988,102,14,TM,True,27.31143702,0.0,T1
LM05_L1TP_012010_19880411_20211001_02_T2,1988-04-11,1988,102,14,MSS,False,27.33635211,86.0,T2
LT05_L1TP_011010_19880404_20200917_02_T1,1988-04-04,1988,95,14,TM,True,24.66218331,11.0,T1
LM05_L1TP_011010_19880404_20211001_02_T2,1988-04-04,1988,95,14,MSS,False,24.69375808,31.0,T2
LM05_L1TP_013010_19880402_20211001_02_T2,1988-04-02,1988,93,14,MSS,False,23.92440595,74.0,T2
LM05_L1GS_010011_19880328_20211001_02_T2,1988-03-28,1988,88,14,MSS,False,23.09313284,59.0,T2
LT05_L1TP_010011_19880328_20200917_02_T1,1988-03-28,1988,88,14,TM,True,23.06820922,0.0,T1
LT05_L1TP_010010_19880328_20200917_02_T1,1988-03-28,1988,88,14,TM,True,21.94082321,38.0,T1
LM05_L1GS_010010_19880328_20211001_02_T2,1988-03-28,1988,88,14,MSS,False,21.96389746,39.0,T2
LT05_L1TP_012010_19880326_20200917_02_T1,1988-03-26,1988,86,14,TM,True,21.14997203,3.0,T1
LM05_L1TP_012010_19880326_20211001_02_T2,1988-03-26,1988,86,14,MSS,False,21.17615297,71.0,T2
LT05_L1GS_011010_19880319_20200917_02_T2,1988-03-19,1988,79,14,TM,True,18.35593454,100.0,T2
